Text,Sentiment,Ticker
nice triangle b out here decent risk reward with stop inside apex s aap spx ndx vz t,1,VZ
cat grabbed some otto 82.50 puts could be a breakdown .02 to .04,-1,CAT
cat grabbed some otto 82.50 puts could be a breakdown .02 to .04,-1,SOME
cat breakdown im short cf and fcx too going down,-1,CAT
cat breakdown im short cf and fcx too going down,-1,IM
cat breakdown im short cf and fcx too going down,-1,CF
cat breakdown im short cf and fcx too going down,-1,FCX
cat breakdown im short cf and fcx too going down,-1,TOO
cat failed at the 200 day ma watch for the trap door to open imo,-1,CAT
cat failed at the 200 day ma watch for the trap door to open imo,-1,AT
cat failed at the 200 day ma watch for the trap door to open imo,-1,MA
cat failed at the 200 day ma watch for the trap door to open imo,-1,DOOR
cat failed at the 200 day ma watch for the trap door to open imo,-1,IMO
cat added more 82.50 lotto puts trap door coming,-1,CAT
cat added more 82.50 lotto puts trap door coming,-1,MORE
cat added more 82.50 lotto puts trap door coming,-1,DOOR
cat caterpillar machine etail sales drop accelerates ed by asia,-1,CAT
cat caterpillar machine etail sales drop accelerates ed by asia,-1,ED
watch cat under 87 could flush all the way down to 86.40,-1,CAT
watch cat under 87 could flush all the way down to 86.40,-1,ALL
cat fed going to buy tractors too i dont think so should be down 4 to 5 percent today imo,-1,CAT
cat fed going to buy tractors too i dont think so should be down 4 to 5 percent today imo,-1,TOO
cat fed going to buy tractors too i dont think so should be down 4 to 5 percent today imo,-1,SO
cat fed going to buy tractors too i dont think so should be down 4 to 5 percent today imo,-1,IMO
cat ooking for 5 percent down today,-1,CAT
cat exactly someone has one too many clients in the wrong sector dumbasses,-1,CAT
cat exactly someone has one too many clients in the wrong sector dumbasses,-1,HAS
cat exactly someone has one too many clients in the wrong sector dumbasses,-1,ONE
cat exactly someone has one too many clients in the wrong sector dumbasses,-1,TOO
cat exactly someone has one too many clients in the wrong sector dumbasses,-1,MANY
cat de joy down they go point,-1,CAT
cat de joy down they go point,-1,DE
cat de joy down they go point,-1,JOY
cat following de freefall,-1,CAT
cat following de freefall,-1,DE
cat de in free fall,-1,CAT
cat de in free fall,-1,DE
cat de in free fall,-1,FREE
another day another new all time high for burger king to bkw wen is still sleeping,1,ALL
another day another new all time high for burger king to bkw wen is still sleeping,1,TIME
another day another new all time high for burger king to bkw wen is still sleeping,1,WEN
cat 82 looks very possible imo,-1,CAT
cat 82 looks very possible imo,-1,IMO
esf bernanke sees spring slump will he blame 25 percent spy crash on italyare they hooking plows to vespa scooters instead of cat tractors,-1,HE
esf bernanke sees spring slump will he blame 25 percent spy crash on italyare they hooking plows to vespa scooters instead of cat tractors,-1,CAT
cat trap door will open soon imo now german gdp weakening say goodbye to any growth,-1,CAT
cat trap door will open soon imo now german gdp weakening say goodbye to any growth,-1,DOOR
cat trap door will open soon imo now german gdp weakening say goodbye to any growth,-1,IMO
cat trap door will open soon imo now german gdp weakening say goodbye to any growth,-1,NOW
cat trap door will open soon imo now german gdp weakening say goodbye to any growth,-1,ANY
cat once she loses 86.50 ookout below straight to 80 imo,-1,CAT
cat once she loses 86.50 ookout below straight to 80 imo,-1,ONCE
cat once she loses 86.50 ookout below straight to 80 imo,-1,IMO
cat pure stupidity imo germany and china slowing lets buy some cat o ignorance is bliss,-1,CAT
cat pure stupidity imo germany and china slowing lets buy some cat o ignorance is bliss,-1,PURE
cat pure stupidity imo germany and china slowing lets buy some cat o ignorance is bliss,-1,IMO
cat pure stupidity imo germany and china slowing lets buy some cat o ignorance is bliss,-1,SOME
cat pure stupidity imo germany and china slowing lets buy some cat o ignorance is bliss,-1,CAT
jcp in annual report says fixing performance could take longer than initially expected and any strategy could be expensive to cuts 43 thousand jobs,-1,JCP
jcp in annual report says fixing performance could take longer than initially expected and any strategy could be expensive to cuts 43 thousand jobs,-1,ANY
jcp in annual report says fixing performance could take longer than initially expected and any strategy could be expensive to cuts 43 thousand jobs,-1,JOBS
cimt already up a gift imo has much legs operates in 35 countries oc ngt gdx gdxj as sv gd rise have a new floor1600 gaz co,1,IMO
cimt already up a gift imo has much legs operates in 35 countries oc ngt gdx gdxj as sv gd rise have a new floor1600 gaz co,1,HAS
cimt already up a gift imo has much legs operates in 35 countries oc ngt gdx gdxj as sv gd rise have a new floor1600 gaz co,1,OC
cimt already up a gift imo has much legs operates in 35 countries oc ngt gdx gdxj as sv gd rise have a new floor1600 gaz co,1,GD
cimt already up a gift imo has much legs operates in 35 countries oc ngt gdx gdxj as sv gd rise have a new floor1600 gaz co,1,CO
and just like that when no one is watching wen too off,1,ONE
and just like that when no one is watching wen too off,1,WEN
and just like that when no one is watching wen too off,1,TOO
confirmed intraday short signal today after earnings mov oc oss,-1,MOV
confirmed intraday short signal today after earnings mov oc oss,-1,OC
aig,-1,AIG
if vhc breaks the support level at 21.68 then it could bring 21 area no reasons to buy yet,-1,IF
if vhc breaks the support level at 21.68 then it could bring 21 area no reasons to buy yet,-1,VHC
if vhc breaks the support level at 21.68 then it could bring 21 area no reasons to buy yet,-1,AT
if vhc breaks the support level at 21.68 then it could bring 21 area no reasons to buy yet,-1,IT
aap breaked 50 simple moving average clear positive trend here in my radar from 419,1,AAP
aap breaked 50 simple moving average clear positive trend here in my radar from 419,1,TREND
is aap alive well yes yes it is,1,AAP
is aap alive well yes yes it is,1,IT
starter long bac after hours on friday 12.56,1,LONG
starter long bac after hours on friday 12.56,1,BAC
aap to its time to invest in apple shares,1,AAP
aap to its time to invest in apple shares,1,TIME
aap now it is time to fill the gap to the up above 502,1,AAP
aap now it is time to fill the gap to the up above 502,1,NOW
aap now it is time to fill the gap to the up above 502,1,IT
aap now it is time to fill the gap to the up above 502,1,TIME
blog post,-1,POST
xco 6.50 wilbur oss has a stake in ng ga gaz has done well taking .5 or all maybe resistance 4 possible swing trade dgaz biof,1,XCO
xco 6.50 wilbur oss has a stake in ng ga gaz has done well taking .5 or all maybe resistance 4 possible swing trade dgaz biof,1,HAS
xco 6.50 wilbur oss has a stake in ng ga gaz has done well taking .5 or all maybe resistance 4 possible swing trade dgaz biof,1,NG
xco 6.50 wilbur oss has a stake in ng ga gaz has done well taking .5 or all maybe resistance 4 possible swing trade dgaz biof,1,HAS
xco 6.50 wilbur oss has a stake in ng ga gaz has done well taking .5 or all maybe resistance 4 possible swing trade dgaz biof,1,ALL
short term portfolio consists of 3 shorts cpb fte and ycs ong 1 stock ms,-1,CPB
short term portfolio consists of 3 shorts cpb fte and ycs ong 1 stock ms,-1,MS
adding coh coach to short term portfolio extremely oversold and good fundamentals superior sales growth margins oe elatively low pe ratio,1,COH
adding coh coach to short term portfolio extremely oversold and good fundamentals superior sales growth margins oe elatively low pe ratio,1,GOOD
adding coh coach to short term portfolio extremely oversold and good fundamentals superior sales growth margins oe elatively low pe ratio,1,LOW
adding coh coach to short term portfolio extremely oversold and good fundamentals superior sales growth margins oe elatively low pe ratio,1,PE
yhoo 5 min to looking for a nice smooth 1 setup monday for a ong scalp and 2.15 percent short,1,YHOO
yhoo 5 min to looking for a nice smooth 1 setup monday for a ong scalp and 2.15 percent short,1,MIN
yhoo 5 min to looking for a nice smooth 1 setup monday for a ong scalp and 2.15 percent short,1,NICE
surprise goog chairman eric schmidt uses a bby,1,GOOG
surprise goog chairman eric schmidt uses a bby,1,ERIC
surprise goog chairman eric schmidt uses a bby,1,BBY
v to angebound in the consol pattern volume coming in top of channel is volume res could explode,1,RES
fcx to ooks like it wants to test recent lows stop is over the descending trend line,-1,FCX
fcx to ooks like it wants to test recent lows stop is over the descending trend line,-1,IT
fcx to ooks like it wants to test recent lows stop is over the descending trend line,-1,TREND
fcx to ooks like it wants to test recent lows stop is over the descending trend line,-1,LINE
cool stuff dont rock the boat tho see isg heart epair breakthroughs eplace surgeons knife ew,1,COOL
cool stuff dont rock the boat tho see isg heart epair breakthroughs eplace surgeons knife ew,1,ROCK
cool stuff dont rock the boat tho see isg heart epair breakthroughs eplace surgeons knife ew,1,THO
cool stuff dont rock the boat tho see isg heart epair breakthroughs eplace surgeons knife ew,1,ISG
cool stuff dont rock the boat tho see isg heart epair breakthroughs eplace surgeons knife ew,1,EW
bought my very first nke golf apparel yesterday golf is now a serious fashion biz crazy and young and colorful,1,NKE
bought my very first nke golf apparel yesterday golf is now a serious fashion biz crazy and young and colorful,1,NOW
emn to increasing selling volume next support is the ascending trend line,-1,EMN
emn to increasing selling volume next support is the ascending trend line,-1,TREND
emn to increasing selling volume next support is the ascending trend line,-1,LINE
two new ongs for monday cerner cen and packaging corp pkg,1,TWO
two new ongs for monday cerner cen and packaging corp pkg,1,CEN
two new ongs for monday cerner cen and packaging corp pkg,1,PKG
shot setups goog ovti an dox wn ctxs oc panw,-1,GOOG
shot setups goog ovti an dox wn ctxs oc panw,-1,OVTI
shot setups goog ovti an dox wn ctxs oc panw,-1,AN
shot setups goog ovti an dox wn ctxs oc panw,-1,DOX
shot setups goog ovti an dox wn ctxs oc panw,-1,CTXS
shot setups goog ovti an dox wn ctxs oc panw,-1,OC
shot setups goog ovti an dox wn ctxs oc panw,-1,PANW
dndn daily broke support last week at 5.1 and the trend is down momentum indicators are oversold,-1,AT
dndn daily broke support last week at 5.1 and the trend is down momentum indicators are oversold,-1,TREND
